transaction_id,store_id,department,brand,channel,upc,sku,product_name,quantity,units_sold,units_received,revenue,cost,margin,price,discount,return_flag,exchange_flag,transaction_date,sell_through_flag,premium_flag,transaction_flag
TXN-03-02265,STORE-018,Home & Garden,BrandG,In-Store,UPC-286948751,SKU-HOM-6715,Vase,9,9,2,1514.88,959.35,555.53,192.08,23.76,0,0,2025-12-15 05:00:00,1,0,1
TXN-03-05542,STORE-003,Grocery,BrandA,In-Store,UPC-630932572,SKU-GRO-4341,Pasta,4,4,4,1052.56,736.72,315.84,326.04,62.9,0,0,2025-12-29 09:00:00,1,1,1
TXN-03-03174,STORE-016,Apparel,BrandH,Online,UPC-274897742,SKU-APP-6862,Jeans,1,1,4,202.5,112.43,90.07,231.38,28.88,0,0,2025-12-13 07:00:00,1,1,1
TXN-03-00056,STORE-020,Grocery,BrandD,In-Store,UPC-207960166,SKU-GRO-2143,Bread,8,8,1,2481.12,1818.15,662.97,356.77,46.63,0,0,2025-12-13 20:00:00,1,1,1
TXN-03-04209,STORE-008,Electronics,BrandH,In-Store,UPC-302577014,SKU-ELE-8330,Monitor,1,1,3,385.03,164.39,220.64,465.05,80.02,0,0,2025-12-04 02:00:00,1,0,1
TXN-03-00261,STORE-018,Electronics,BrandA,In-Store,UPC-195513656,SKU-ELE-6015,Charger,2,2,0,312.08,233.35,78.73,222.58,66.54,0,0,2025-12-03 23:00:00,0,0,1
TXN-03-05573,STORE-008,Grocery,BrandE,In-Store,UPC-361014546,SKU-GRO-3995,Rice,7,7,0,614.74,414.36,200.38,121.09,33.27,0,0,2025-12-09 11:00:00,1,0,1
TXN-03-00372,STORE-005,Apparel,BrandE,Mobile,UPC-303445670,SKU-APP-9237,Socks,8,8,0,1746.88,740.21,1006.67,226.52,8.16,0,0,2025-12-25 09:00:00,1,0,1
TXN-03-04584,STORE-004,Grocery,BrandG,In-Store,UPC-265398832,SKU-GRO-6962,Rice,6,6,2,2357.88,1717.17,640.71,435.47,42.49,0,0,2025-12-28 09:00:00,0,0,1
TXN-03-02489,STORE-014,Grocery,BrandF,Online,UPC-207163027,SKU-GRO-7412,Rice,3,3,2,963.15,576.5,386.65,423.81,102.76,0,0,2025-12-20 02:00:00,1,0,1
TXN-03-01352,STORE-001,Home & Garden,BrandE,In-Store,UPC-932914351,SKU-HOM-3801,Vase,7,7,3,2303.56,1302.61,1000.95,393.54,64.46,0,0,2025-12-26 03:00:00,0,0,1
TXN-03-04195,STORE-015,Home & Garden,BrandD,In-Store,UPC-951281009,SKU-HOM-2696,Vase,5,5,1,765.45,350.73,414.72,197.42,44.33,0,0,2025-12-15 23:00:00,1,0,1
TXN-03-06000,STORE-007,Electronics,BrandF,Online,UPC-115671692,SKU-ELE-4062,Charger,2,2,3,85.12,44.75,40.37,51.73,9.17,0,0,2025-12-04 18:00:00,1,0,1
TXN-03-06261,STORE-001,Home & Garden,BrandH,Mobile,UPC-534853174,SKU-HOM-3854,Vase,5,5,2,472.55,191.18,281.37,99.6,5.09,0,0,2025-12-17 10:00:00,1,0,1
TXN-03-00835,STORE-003,Grocery,BrandD,Mobile,UPC-983330777,SKU-GRO-9322,Rice,5,5,1,2036.05,1159.24,876.81,421.21,14.0,0,0,2025-12-17 22:00:00,1,1,1
TXN-03-05837,STORE-010,Grocery,BrandG,Online,UPC-320998370,SKU-GRO-4256,Snack Bar,1,1,4,331.4,133.34,198.06,382.57,51.17,0,0,2025-12-06 08:00:00,1,0,1
TXN-03-02295,STORE-003,Home & Garden,BrandA,Online,UPC-661232902,SKU-HOM-9446,Vase,5,5,1,1601.8,996.63,605.17,426.78,106.42,0,0,2025-12-26 23:00:00,1,0,1
TXN-03-01207,STORE-003,Electronics,BrandB,In-Store,UPC-493481984,SKU-ELE-3909,Headphones,9,9,2,2158.29,957.56,1200.73,302.09,62.28,0,0,2025-12-05 01:00:00,1,0,1
TXN-03-01105,STORE-005,Sports,BrandA,In-Store,UPC-574766622,SKU-SPO-7794,Running Shoes,8,8,2,264.56,134.62,129.94,42.14,9.07,0,0,2025-12-25 01:00:00,1,0,1
TXN-03-00181,STORE-017,Home & Garden,BrandD,In-Store,UPC-425991030,SKU-HOM-8672,Chair,1,1,0,152.39,111.26,41.13,167.76,15.37,0,0,2025-12-29 19:00:00,1,1,1
TXN-03-02065,STORE-003,Sports,BrandB,In-Store,UPC-487854789,SKU-SPO-3802,Water Bottle,1,1,0,267.32,146.76,120.56,272.28,4.96,0,0,2025-12-13 17:00:00,0,0,1
TXN-03-03336,STORE-020,Apparel,BrandF,Online,UPC-142982587,SKU-APP-7923,Scarf,6,6,4,2630.7,1949.78,680.92,474.14,35.69,0,0,2025-12-17 22:00:00,0,1,1
TXN-03-03429,STORE-015,Electronics,BrandB,In-Store,UPC-130042944,SKU-ELE-4528,Phone,3,3,0,473.97,355.45,118.52,223.5,65.51,0,0,2025-12-02 18:00:00,1,0,1
TXN-03-05193,STORE-009,Home & Garden,BrandH,In-Store,UPC-551759605,SKU-HOM-4574,Vase,9,9,0,714.42,513.76,200.66,97.16,17.78,0,0,2025-12-13 18:00:00,1,0,1
TXN-03-05031,STORE-010,Apparel,BrandD,Online,UPC-303841144,SKU-APP-5532,Socks,1,1,4,81.95,60.02,21.93,89.28,7.33,0,0,2025-12-12 20:00:00,0,0,1
TXN-03-00529,STORE-005,Apparel,BrandF,Online,UPC-297151619,SKU-APP-6346,Hat,8,8,0,2129.28,1539.36,589.92,274.17,8.01,1,0,2025-12-23 05:00:00,1,0,1
TXN-03-04588,STORE-016,Electronics,BrandD,In-Store,UPC-185024417,SKU-ELE-4769,Charger,8,8,3,1458.48,1060.45,398.03,195.16,12.85,0,0,2025-12-25 05:00:00,1,0,1
TXN-03-03303,STORE-009,Sports,BrandD,In-Store,UPC-166193703,SKU-SPO-7108,Dumbbell,2,2,0,827.88,488.13,339.75,480.6,66.66,0,0,2025-12-11 06:00:00,1,0,1
TXN-03-02520,STORE-002,Electronics,BrandH,In-Store,UPC-181840066,SKU-ELE-3340,Monitor,3,3,4,853.35,398.9,454.45,359.3,74.85,0,0,2025-12-27 01:00:00,1,1,1
TXN-03-04793,STORE-009,Grocery,BrandC,Mobile,UPC-372819989,SKU-GRO-3465,Milk,1,1,3,19.69,10.43,9.26,24.57,4.88,0,0,2025-12-15 21:00:00,1,1,1
TXN-03-00569,STORE-013,Grocery,BrandC,In-Store,UPC-753041144,SKU-GRO-7414,Milk,6,6,1,1496.1,894.48,601.62,313.02,63.67,0,0,2025-12-07 20:00:00,0,1,1
TXN-03-06120,STORE-018,Grocery,BrandG,In-Store,UPC-210497048,SKU-GRO-9348,Coffee,4,4,3,78.16,48.37,29.79,27.7,8.16,0,0,2025-12-20 00:00:00,1,1,1
TXN-03-00504,STORE-019,Sports,BrandH,In-Store,UPC-755294955,SKU-SPO-5887,Dumbbell,5,5,1,142.85,106.1,36.75,39.72,11.15,0,0,2025-12-15 23:00:00,1,0,1
TXN-03-02027,STORE-003,Sports,BrandG,In-Store,UPC-291107862,SKU-SPO-1836,Yoga Mat,6,6,3,709.98,416.7,293.28,143.63,25.3,0,0,2025-12-22 11:00:00,1,0,1
TXN-03-06329,STORE-017,Apparel,BrandA,Mobile,UPC-128707628,SKU-APP-5602,Scarf,3,3,2,62.91,36.63,26.28,25.64,4.67,0,0,2025-12-04 00:00:00,1,0,1
TXN-03-00953,STORE-018,Home & Garden,BrandE,Mobile,UPC-614557827,SKU-HOM-5433,Rug,1,1,2,115.73,57.96,57.77,139.22,23.49,0,0,2025-12-22 20:00:00,0,0,1
TXN-03-03811,STORE-018,Apparel,BrandA,Mobile,UPC-141757320,SKU-APP-8215,Hat,5,5,1,158.0,100.8,57.2,45.11,13.51,0,0,2025-12-04 09:00:00,0,0,1
TXN-03-02036,STORE-006,Sports,BrandD,Mobile,UPC-189054096,SKU-SPO-7761,Water Bottle,7,7,1,2023.77,1081.98,941.79,380.0,90.89,0,0,2025-12-11 02:00:00,0,0,1
TXN-03-05574,STORE-010,Sports,BrandB,In-Store,UPC-883514400,SKU-SPO-5123,Yoga Mat,3,3,3,525.69,276.92,248.77,223.73,48.5,0,0,2025-12-27 11:00:00,0,1,1
TXN-03-05016,STORE-018,Sports,BrandA,In-Store,UPC-617718231,SKU-SPO-2887,Dumbbell,7,7,3,1147.3,820.73,326.57,220.29,56.39,0,0,2025-12-18 08:00:00,0,0,1
TXN-03-02621,STORE-013,Sports,BrandA,Online,UPC-449587293,SKU-SPO-7098,Dumbbell,7,7,3,1306.62,721.01,585.61,213.46,26.8,1,0,2025-12-03 18:00:00,0,0,1
TXN-03-05901,STORE-019,Apparel,BrandE,In-Store,UPC-131601183,SKU-APP-9577,T-Shirt,6,6,4,1879.32,808.76,1070.56,430.15,116.93,0,0,2025-12-10 10:00:00,1,0,1
TXN-03-04866,STORE-016,Grocery,BrandD,In-Store,UPC-519581081,SKU-GRO-5322,Juice,8,8,3,3069.52,1702.65,1366.87,400.13,16.44,0,0,2025-12-03 13:00:00,1,0,1
TXN-03-05531,STORE-017,Electronics,BrandH,In-Store,UPC-352098046,SKU-ELE-2931,Headphones,1,1,1,336.52,223.24,113.28,383.41,46.89,0,0,2025-12-29 14:00:00,0,0,1
TXN-03-03028,STORE-004,Apparel,BrandE,Online,UPC-805719057,SKU-APP-4473,Hat,2,2,4,384.3,279.25,105.05,267.95,75.8,0,0,2025-12-23 11:00:00,1,1,1
TXN-03-00661,STORE-011,Home & Garden,BrandE,In-Store,UPC-460510103,SKU-HOM-6346,Hose,1,1,4,68.99,47.94,21.05,86.02,17.03,0,0,2025-12-15 11:00:00,1,1,1
TXN-03-04853,STORE-007,Electronics,BrandA,In-Store,UPC-614205362,SKU-ELE-7515,Monitor,5,5,0,363.3,240.72,122.58,99.93,27.27,0,0,2025-12-11 02:00:00,1,0,1
TXN-03-02024,STORE-001,Electronics,BrandG,Online,UPC-176119460,SKU-ELE-2392,Charger,3,3,2,1300.92,958.32,342.6,455.15,21.51,0,0,2025-12-22 22:00:00,1,0,1
TXN-03-00546,STORE-004,Home & Garden,BrandB,In-Store,UPC-424671744,SKU-HOM-3804,Lamp,9,9,0,1222.02,629.86,592.16,173.08,37.3,0,0,2025-12-03 00:00:00,0,1,1
TXN-03-04094,STORE-019,Electronics,BrandH,Online,UPC-976504180,SKU-ELE-3768,Speaker,5,5,1,2000.3,1424.19,576.11,466.59,66.53,0,0,2025-12-18 14:00:00,1,1,1
TXN-03-06288,STORE-018,Sports,BrandB,In-Store,UPC-628024129,SKU-SPO-9913,Backpack,3,3,4,953.52,567.12,386.4,347.95,30.11,0,0,2025-12-04 09:00:00,1,0,1
TXN-03-02046,STORE-012,Apparel,BrandH,Online,UPC-922176156,SKU-APP-3644,T-Shirt,6,6,0,1725.06,861.1,863.96,346.79,59.28,0,0,2025-12-23 16:00:00,1,0,1
TXN-03-01467,STORE-013,Home & Garden,BrandC,Online,UPC-521017255,SKU-HOM-5666,Tool Set,5,5,2,981.25,541.81,439.44,218.18,21.93,0,0,2025-12-09 01:00:00,0,0,1
TXN-03-05347,STORE-008,Grocery,BrandH,Online,UPC-591068246,SKU-GRO-4847,Snack Bar,2,2,3,257.82,164.88,92.94,176.52,47.61,0,0,2025-12-03 03:00:00,1,0,1
TXN-03-05304,STORE-010,Apparel,BrandB,Online,UPC-842995136,SKU-APP-1564,Hat,1,1,0,199.52,137.28,62.24,262.53,63.01,0,0,2025-12-20 21:00:00,0,1,1
TXN-03-05178,STORE-009,Home & Garden,BrandA,Online,UPC-455680005,SKU-HOM-6022,Vase,9,9,2,3510.81,1928.55,1582.26,467.57,77.48,0,0,2025-12-06 05:00:00,1,0,1
TXN-03-00739,STORE-003,Apparel,BrandC,In-Store,UPC-305731483,SKU-APP-3006,T-Shirt,1,1,0,321.34,150.44,170.9,394.6,73.26,0,0,2025-12-04 17:00:00,1,0,1
TXN-03-05504,STORE-019,Electronics,BrandD,Mobile,UPC-460722442,SKU-ELE-1783,Headphones,8,8,0,63.92,37.85,26.07,8.92,0.93,1,0,2025-12-30 00:00:00,0,0,1
TXN-03-03350,STORE-002,Sports,BrandE,Online,UPC-766332999,SKU-SPO-7650,Jersey,5,5,4,63.05,44.23,18.82,16.28,3.67,0,0,2025-12-26 06:00:00,0,0,1
TXN-03-03082,STORE-008,Sports,BrandF,In-Store,UPC-727688039,SKU-SPO-1556,Dumbbell,1,1,1,319.49,144.86,174.63,353.55,34.06,0,0,2025-12-05 14:00:00,1,0,1
TXN-03-02552,STORE-008,Grocery,BrandE,In-Store,UPC-562477140,SKU-GRO-8525,Cereal,1,1,2,178.7,133.08,45.62,193.04,14.34,0,0,2025-12-23 19:00:00,0,1,1
TXN-03-02399,STORE-007,Electronics,BrandC,Mobile,UPC-932771043,SKU-ELE-1186,Tablet,8,8,1,3364.24,1443.83,1920.41,467.99,47.46,0,0,2025-12-13 23:00:00,0,1,1
TXN-03-06337,STORE-014,Grocery,BrandF,In-Store,UPC-546025589,SKU-GRO-9182,Bread,5,5,4,980.85,434.37,546.48,220.71,24.54,0,0,2025-12-05 16:00:00,1,0,1
TXN-03-03526,STORE-015,Grocery,BrandH,In-Store,UPC-495403659,SKU-GRO-4153,Milk,1,1,3,114.83,79.03,35.8,151.1,36.27,0,0,2025-12-22 15:00:00,0,1,1
TXN-03-01893,STORE-015,Grocery,BrandF,Mobile,UPC-461995860,SKU-GRO-6855,Rice,2,2,4,438.8,239.14,199.66,286.99,67.59,0,0,2025-12-12 20:00:00,0,1,1
TXN-03-01380,STORE-003,Sports,BrandF,In-Store,UPC-432513034,SKU-SPO-7529,Dumbbell,9,9,0,3284.37,1455.78,1828.59,461.78,96.85,0,0,2025-12-17 14:00:00,0,1,1
TXN-03-02002,STORE-011,Electronics,BrandG,Online,UPC-891978286,SKU-ELE-9054,Camera,2,2,4,670.32,451.77,218.55,417.0,81.84,0,0,2025-12-18 21:00:00,0,0,1
TXN-03-03999,STORE-015,Electronics,BrandD,In-Store,UPC-547942969,SKU-ELE-1232,Camera,3,3,1,861.06,475.88,385.18,336.15,49.13,0,0,2025-12-27 23:00:00,1,0,1
TXN-03-05689,STORE-005,Apparel,BrandH,Online,UPC-526196492,SKU-APP-2223,Jacket,8,8,2,1672.48,831.39,841.09,211.07,2.01,0,0,2025-12-10 10:00:00,0,0,1
TXN-03-00095,STORE-019,Grocery,BrandH,In-Store,UPC-888539390,SKU-GRO-8576,Milk,8,8,4,320.32,134.77,185.55,56.27,16.23,0,0,2025-12-27 03:00:00,0,0,1
TXN-03-05991,STORE-003,Apparel,BrandD,Online,UPC-536498956,SKU-APP-2122,Jeans,7,7,2,2232.23,1026.75,1205.48,388.9,70.01,0,0,2025-12-28 04:00:00,0,1,1
TXN-03-00304,STORE-013,Grocery,BrandC,In-Store,UPC-312432864,SKU-GRO-1511,Juice,4,4,2,107.08,63.87,43.21,32.87,6.1,0,0,2025-12-27 05:00:00,0,0,1
TXN-03-00639,STORE-018,Grocery,BrandA,In-Store,UPC-628949715,SKU-GRO-9152,Bread,6,6,4,2148.42,1412.3,736.12,363.37,5.3,1,1,2025-12-28 17:00:00,0,0,1
TXN-03-03163,STORE-015,Electronics,BrandG,Online,UPC-374452767,SKU-ELE-4090,Speaker,6,6,1,1149.0,780.54,368.46,202.74,11.24,0,0,2025-12-06 05:00:00,1,1,1
TXN-03-02893,STORE-009,Sports,BrandE,Mobile,UPC-752143204,SKU-SPO-9880,Running Shoes,5,5,3,686.5,404.1,282.4,157.88,20.58,0,0,2025-12-13 02:00:00,1,0,1
TXN-03-03914,STORE-016,Sports,BrandA,In-Store,UPC-494513962,SKU-SPO-7875,Jersey,6,6,3,609.54,410.38,199.16,108.13,6.54,0,0,2025-12-11 04:00:00,0,0,1
TXN-03-00824,STORE-004,Apparel,BrandE,In-Store,UPC-911247997,SKU-APP-4694,Hat,3,3,1,1157.22,863.66,293.56,417.0,31.26,0,0,2025-12-24 10:00:00,1,0,1
TXN-03-05218,STORE-011,Grocery,BrandG,Online,UPC-177808651,SKU-GRO-7143,Cereal,8,8,1,881.12,580.48,300.64,133.24,23.1,0,0,2025-12-25 20:00:00,0,1,1
TXN-03-04367,STORE-005,Home & Garden,BrandD,In-Store,UPC-428128094,SKU-HOM-1965,Vase,7,7,3,897.61,421.04,476.57,168.04,39.81,0,0,2025-12-08 12:00:00,1,0,1
TXN-03-00037,STORE-004,Grocery,BrandD,In-Store,UPC-422082040,SKU-GRO-5503,Milk,7,7,0,1561.35,1106.56,454.79,229.92,6.87,0,0,2025-12-02 15:00:00,0,1,1
TXN-03-01660,STORE-016,Electronics,BrandB,Online,UPC-872330954,SKU-ELE-9976,Camera,4,4,4,1562.12,1095.44,466.68,472.09,81.56,0,0,2025-12-19 05:00:00,1,1,1
TXN-03-02663,STORE-010,Home & Garden,BrandH,In-Store,UPC-803379649,SKU-HOM-2186,Lamp,7,7,2,1132.32,528.08,604.24,194.75,32.99,0,0,2025-12-18 10:00:00,0,1,1
TXN-03-05720,STORE-014,Home & Garden,BrandE,Online,UPC-908588646,SKU-HOM-8636,Lamp,9,9,4,2681.19,1109.53,1571.66,376.47,78.56,0,0,2025-12-07 21:00:00,0,0,1
TXN-03-05322,STORE-001,Grocery,BrandD,Online,UPC-650930204,SKU-GRO-1803,Pasta,8,8,3,2192.32,1048.74,1143.58,295.01,20.97,0,0,2025-12-16 04:00:00,1,0,1
TXN-03-02238,STORE-015,Grocery,BrandH,Online,UPC-486669651,SKU-GRO-6149,Juice,8,8,4,406.96,233.99,172.97,57.73,6.86,0,0,2025-12-21 17:00:00,1,0,1
TXN-03-00627,STORE-011,Grocery,BrandA,In-Store,UPC-705767812,SKU-GRO-9734,Rice,4,4,2,1356.76,828.79,527.97,347.93,8.74,0,0,2025-12-24 16:00:00,1,0,1
TXN-03-03444,STORE-003,Electronics,BrandF,In-Store,UPC-628261087,SKU-ELE-7410,Charger,2,2,3,499.26,354.14,145.12,316.71,67.08,0,0,2025-12-10 04:00:00,1,0,1
TXN-03-01055,STORE-019,Electronics,BrandA,Mobile,UPC-456203849,SKU-ELE-6291,Speaker,6,6,4,509.22,214.96,294.26,106.36,21.49,0,0,2025-12-22 10:00:00,0,1,1
TXN-03-04586,STORE-018,Home & Garden,BrandE,In-Store,UPC-199900684,SKU-HOM-2906,Plant Pot,6,6,1,264.9,162.07,102.83,60.24,16.09,0,0,2025-12-15 07:00:00,1,0,1
TXN-03-01838,STORE-008,Apparel,BrandH,In-Store,UPC-836265102,SKU-APP-7832,Scarf,4,4,0,434.08,230.48,203.6,125.51,16.99,0,0,2025-12-29 17:00:00,0,0,1
TXN-03-01969,STORE-017,Electronics,BrandG,Online,UPC-634907932,SKU-ELE-9441,Tablet,3,3,0,292.32,168.76,123.56,115.63,18.19,0,0,2025-12-16 15:00:00,1,0,1
TXN-03-00587,STORE-013,Grocery,BrandH,Online,UPC-453279033,SKU-GRO-4270,Snack Bar,4,4,0,1301.44,607.64,693.8,366.28,40.92,0,0,2025-12-03 20:00:00,0,1,1
TXN-03-01035,STORE-008,Home & Garden,BrandA,In-Store,UPC-900883359,SKU-HOM-6617,Cushion,1,1,0,90.85,46.23,44.62,98.63,7.78,0,0,2025-12-04 00:00:00,1,1,1
TXN-03-02356,STORE-012,Sports,BrandA,Online,UPC-310513852,SKU-SPO-2224,Cap,5,5,3,1730.2,871.4,858.8,408.85,62.81,0,0,2025-12-03 04:00:00,0,0,1
TXN-03-05712,STORE-015,Grocery,BrandG,In-Store,UPC-583863500,SKU-GRO-7798,Pasta,8,8,4,2107.04,1275.97,831.07,349.68,86.3,0,0,2025-12-05 00:00:00,1,0,1
TXN-03-00241,STORE-001,Home & Garden,BrandC,In-Store,UPC-295400831,SKU-HOM-7422,Rug,4,4,2,1742.72,1263.33,479.39,452.51,16.83,0,0,2025-12-22 18:00:00,0,1,1
TXN-03-02702,STORE-006,Electronics,BrandB,In-Store,UPC-827427637,SKU-ELE-5039,Headphones,1,1,4,164.71,104.57,60.14,174.71,10.0,0,0,2025-12-29 04:00:00,1,0,1
TXN-03-03507,STORE-020,Electronics,BrandC,In-Store,UPC-904479353,SKU-ELE-8518,Speaker,8,8,0,2578.0,1892.94,685.06,371.53,49.28,0,0,2025-12-14 12:00:00,1,0,1
TXN-03-02656,STORE-018,Grocery,BrandD,In-Store,UPC-280437724,SKU-GRO-9177,Bread,6,6,4,1902.66,1376.46,526.2,361.49,44.38,0,0,2025-12-25 12:00:00,0,0,1
TXN-03-01387,STORE-004,Home & Garden,BrandA,In-Store,UPC-721034285,SKU-HOM-7604,Tool Set,6,6,2,897.48,584.13,313.35,175.89,26.31,0,0,2025-12-13 04:00:00,1,0,1
TXN-03-04808,STORE-003,Electronics,BrandC,In-Store,UPC-295461011,SKU-ELE-5066,Phone,1,1,0,259.29,193.5,65.79,336.82,77.53,1,0,2025-12-13 22:00:00,0,0,1
TXN-03-02414,STORE-013,Apparel,BrandF,Online,UPC-385532565,SKU-APP-7855,Scarf,9,9,1,186.93,100.27,86.66,28.41,7.64,1,0,2025-12-21 18:00:00,1,1,1
TXN-03-05781,STORE-008,Electronics,BrandE,Online,UPC-232513726,SKU-ELE-7510,Headphones,9,9,2,968.85,479.5,489.35,109.62,1.97,0,0,2025-12-30 15:00:00,1,1,1
TXN-03-01945,STORE-006,Apparel,BrandC,Online,UPC-475325633,SKU-APP-2883,Dress,6,6,3,1553.34,970.62,582.72,261.36,2.47,0,0,2025-12-12 23:00:00,1,0,1
TXN-03-00779,STORE-006,Grocery,BrandH,Online,UPC-727156673,SKU-GRO-8987,Snack Bar,1,1,3,367.23,198.83,168.4,394.92,27.69,0,0,2025-12-16 02:00:00,1,0,1
TXN-03-05637,STORE-003,Apparel,BrandG,Mobile,UPC-667879272,SKU-APP-5539,Jacket,3,3,1,798.72,338.89,459.83,329.86,63.62,0,0,2025-12-26 17:00:00,0,0,1
TXN-03-00298,STORE-002,Apparel,BrandD,Mobile,UPC-351688762,SKU-APP-5351,Scarf,5,5,2,1566.75,1083.87,482.88,397.47,84.12,0,0,2025-12-22 10:00:00,1,0,1
TXN-03-06365,STORE-014,Home & Garden,BrandG,In-Store,UPC-541837992,SKU-HOM-1945,Chair,6,6,3,777.48,442.12,335.36,177.11,47.53,0,0,2025-12-14 02:00:00,1,1,1
TXN-03-05987,STORE-004,Grocery,BrandA,In-Store,UPC-453877830,SKU-GRO-4006,Bread,4,4,4,749.32,318.64,430.68,254.93,67.6,0,0,2025-12-05 18:00:00,1,0,1
TXN-03-04687,STORE-008,Home & Garden,BrandG,In-Store,UPC-874638560,SKU-HOM-9627,Plant Pot,2,2,1,13.24,6.36,6.88,6.97,0.35,0,0,2025-12-07 10:00:00,1,1,1
TXN-03-06196,STORE-017,Home & Garden,BrandE,In-Store,UPC-442930099,SKU-HOM-8745,Hose,7,7,4,1211.77,708.57,503.2,173.98,0.87,0,0,2025-12-16 23:00:00,0,0,1
TXN-03-02154,STORE-019,Home & Garden,BrandC,In-Store,UPC-626925386,SKU-HOM-8432,Plant Pot,8,8,1,2016.32,832.39,1183.93,305.8,53.76,0,0,2025-12-22 15:00:00,1,0,1
TXN-03-03694,STORE-015,Apparel,BrandG,Online,UPC-115660237,SKU-APP-5339,Jeans,6,6,0,808.5,409.65,398.85,184.32,49.57,1,1,2025-12-08 12:00:00,1,0,1
TXN-03-05330,STORE-016,Electronics,BrandB,Mobile,UPC-253520235,SKU-ELE-4872,Speaker,5,5,3,749.7,519.74,229.96,211.67,61.73,0,0,2025-12-30 01:00:00,1,1,1
TXN-03-03450,STORE-013,Home & Garden,BrandD,Online,UPC-567950381,SKU-HOM-4252,Vase,2,2,1,169.6,83.82,85.78,90.5,5.7,0,0,2025-12-24 19:00:00,0,0,1
TXN-03-00114,STORE-011,Grocery,BrandE,Online,UPC-511962048,SKU-GRO-7354,Coffee,9,9,2,2504.16,1295.24,1208.92,365.23,86.99,0,0,2025-12-13 06:00:00,1,0,1
TXN-03-01221,STORE-002,Electronics,BrandA,Mobile,UPC-814985196,SKU-ELE-1150,Speaker,6,6,2,2393.28,1704.3,688.98,423.45,24.57,0,0,2025-12-01 22:00:00,1,0,1
TXN-03-00039,STORE-016,Electronics,BrandG,Mobile,UPC-187357119,SKU-ELE-2644,Camera,5,5,1,442.6,311.24,131.36,114.23,25.71,0,0,2025-12-21 00:00:00,0,0,1
TXN-03-00683,STORE-009,Electronics,BrandC,In-Store,UPC-212396174,SKU-ELE-9937,Speaker,8,8,4,1576.56,984.4,592.16,209.48,12.41,0,0,2025-12-01 22:00:00,0,0,1
TXN-03-00371,STORE-011,Home & Garden,BrandG,In-Store,UPC-102034536,SKU-HOM-1778,Plant Pot,4,4,1,1620.88,718.91,901.97,412.2,6.98,0,0,2025-12-03 09:00:00,1,0,1
TXN-03-06309,STORE-019,Home & Garden,BrandG,Online,UPC-939677419,SKU-HOM-4732,Rug,2,2,2,915.12,677.48,237.64,499.3,41.74,0,0,2025-12-22 12:00:00,1,0,1
TXN-03-05457,STORE-006,Electronics,BrandA,In-Store,UPC-627328120,SKU-ELE-6974,Tablet,9,9,3,2120.76,1377.52,743.24,262.06,26.42,0,0,2025-12-22 04:00:00,1,1,1
TXN-03-03243,STORE-017,Apparel,BrandE,Online,UPC-820964216,SKU-APP-3046,Jacket,4,4,0,1564.88,1165.09,399.79,405.18,13.96,0,0,2025-12-16 10:00:00,1,1,1
TXN-03-01501,STORE-008,Apparel,BrandG,Online,UPC-985234473,SKU-APP-6424,T-Shirt,3,3,2,394.11,181.52,212.59,154.37,23.0,0,0,2025-12-18 10:00:00,1,0,1
TXN-03-01087,STORE-010,Home & Garden,BrandH,In-Store,UPC-626235343,SKU-HOM-4612,Tool Set,5,5,1,118.9,81.81,37.09,33.16,9.38,0,0,2025-12-25 19:00:00,1,0,1
TXN-03-02349,STORE-004,Sports,BrandE,Mobile,UPC-691189449,SKU-SPO-1413,Cap,9,9,2,1032.03,559.65,472.38,131.57,16.9,0,0,2025-12-02 23:00:00,0,0,1
TXN-03-05944,STORE-010,Home & Garden,BrandG,Online,UPC-630477841,SKU-HOM-8236,Plant Pot,8,8,1,2594.4,1220.72,1373.68,403.92,79.62,0,0,2025-12-05 00:00:00,0,0,1
TXN-03-04678,STORE-004,Electronics,BrandA,In-Store,UPC-734123213,SKU-ELE-7171,Headphones,6,6,2,1325.52,954.91,370.61,276.94,56.02,0,0,2025-12-01 00:00:00,1,0,1
TXN-03-04463,STORE-016,Electronics,BrandF,In-Store,UPC-229763904,SKU-ELE-4218,Camera,6,6,1,1971.3,892.67,1078.63,403.07,74.52,0,0,2025-12-18 08:00:00,0,0,1
TXN-03-04101,STORE-020,Home & Garden,BrandF,Mobile,UPC-922352041,SKU-HOM-8305,Rug,6,6,1,946.92,679.24,267.68,178.49,20.67,0,0,2025-12-23 05:00:00,1,1,1
TXN-03-04921,STORE-014,Grocery,BrandH,Online,UPC-469322539,SKU-GRO-5877,Rice,7,7,4,1240.68,736.35,504.33,212.77,35.53,0,0,2025-12-18 20:00:00,1,0,1
TXN-03-00209,STORE-013,Grocery,BrandC,In-Store,UPC-431817658,SKU-GRO-1463,Milk,2,2,4,46.74,24.25,22.49,26.71,3.34,0,0,2025-12-04 15:00:00,1,1,1
TXN-03-03062,STORE-016,Electronics,BrandG,Online,UPC-357060592,SKU-ELE-2984,Phone,3,3,4,376.26,253.63,122.63,135.01,9.59,0,0,2025-12-05 04:00:00,1,0,1
TXN-03-06183,STORE-002,Electronics,BrandE,In-Store,UPC-540157329,SKU-ELE-6428,Laptop,5,5,3,463.0,232.34,230.66,95.19,2.59,0,0,2025-12-02 15:00:00,1,1,1
